type,name,location,description,tags,image_url
hotel,Sarangkot,,,,"datasets/project_imgfold/project_images\Sarangkot\Sarangkot 1.1.jpeg,datasets/project_imgfold/project_images\Sarangkot\Sarangkot 1.10.jpeg,datasets/project_imgfold/project_images\Sarangkot\Sarangkot 1.2.jpeg,datasets/project_imgfold/project_images\Sarangkot\Sarangkot 1.3.jpeg,datasets/project_imgfold/project_images\Sarangkot\Sarangkot 1.4.jpeg,datasets/project_imgfold/project_images\Sarangkot\Sarangkot 1.5.jpeg,datasets/project_imgfold/project_images\Sarangkot\Sarangkot 1.6.jpeg,datasets/project_imgfold/project_images\Sarangkot\Sarangkot 1.7.jpeg,datasets/project_imgfold/project_images\Sarangkot\Sarangkot 1.8.jpeg,datasets/project_imgfold/project_images\Sarangkot\Sarangkot 1.9.jpeg"
hotel,Sarangkot Viewpoint,,,,"datasets/project_imgfold/project_images\Sarangkot Viewpoint\Sarangkot Viewpoint 1.1.jpeg,datasets/project_imgfold/project_images\Sarangkot Viewpoint\Sarangkot Viewpoint 1.10.jpeg,datasets/project_imgfold/project_images\Sarangkot Viewpoint\Sarangkot Viewpoint 1.2.jpeg,datasets/project_imgfold/project_images\Sarangkot Viewpoint\Sarangkot Viewpoint 1.3.jpeg,datasets/project_imgfold/project_images\Sarangkot Viewpoint\Sarangkot Viewpoint 1.4.jpeg,datasets/project_imgfold/project_images\Sarangkot Viewpoint\Sarangkot Viewpoint 1.5.jpeg,datasets/project_imgfold/project_images\Sarangkot Viewpoint\Sarangkot Viewpoint 1.6.jpeg,datasets/project_imgfold/project_images\Sarangkot Viewpoint\Sarangkot Viewpoint 1.7.jpeg,datasets/project_imgfold/project_images\Sarangkot Viewpoint\Sarangkot Viewpoint 1.8.jpeg,datasets/project_imgfold/project_images\Sarangkot Viewpoint\Sarangkot Viewpoint 1.9.jpeg"
hotel,Sarlahi,,,,"datasets/project_imgfold/project_images\Sarlahi\download (1).jpeg,datasets/project_imgfold/project_images\Sarlahi\download (2).jpeg,datasets/project_imgfold/project_images\Sarlahi\download (3).jpeg,datasets/project_imgfold/project_images\Sarlahi\download (4).jpeg,datasets/project_imgfold/project_images\Sarlahi\download.jpeg"
hotel,Sarlahi Minor Cultural Site,,,,"datasets/project_imgfold/project_images\Sarlahi Minor Cultural Site\download (1).jpeg,datasets/project_imgfold/project_images\Sarlahi Minor Cultural Site\download (2).jpeg,datasets/project_imgfold/project_images\Sarlahi Minor Cultural Site\download (3).jpeg,datasets/project_imgfold/project_images\Sarlahi Minor Cultural Site\download (5).jpeg,datasets/project_imgfold/project_images\Sarlahi Minor Cultural Site\download.jpeg"
hotel,Sasaha,,,,"datasets/project_imgfold/project_images\Sasaha\download (1).jpeg,datasets/project_imgfold/project_images\Sasaha\download (2).jpeg,datasets/project_imgfold/project_images\Sasaha\download (3).jpeg,datasets/project_imgfold/project_images\Sasaha\download (4).jpeg,datasets/project_imgfold/project_images\Sasaha\download.jpeg"
hotel,Satakhani,,,,"datasets/project_imgfold/project_images\Satakhani\download (1).jpeg,datasets/project_imgfold/project_images\Satakhani\download (2).jpeg,datasets/project_imgfold/project_images\Satakhani\download (3).jpeg,datasets/project_imgfold/project_images\Satakhani\download (5).jpeg,datasets/project_imgfold/project_images\Satakhani\download.jpeg"
hotel,Satdobato,,,,"datasets/project_imgfold/project_images\Satdobato\download (1).jpeg,datasets/project_imgfold/project_images\Satdobato\download (2).jpeg,datasets/project_imgfold/project_images\Satdobato\download (3).jpeg,datasets/project_imgfold/project_images\Satdobato\download (5).jpeg,datasets/project_imgfold/project_images\Satdobato\download.jpeg"
hotel,Satyadevi Mandir,,,,"datasets/project_imgfold/project_images\Satyadevi Mandir\download (1).jpeg,datasets/project_imgfold/project_images\Satyadevi Mandir\download (2).jpeg,datasets/project_imgfold/project_images\Satyadevi Mandir\download (3).jpeg,datasets/project_imgfold/project_images\Satyadevi Mandir\download (5).jpeg,datasets/project_imgfold/project_images\Satyadevi Mandir\download.jpeg"
hotel,Saunaraniya,,,,"datasets/project_imgfold/project_images\Saunaraniya\images (1).jpeg,datasets/project_imgfold/project_images\Saunaraniya\images (2).jpeg,datasets/project_imgfold/project_images\Saunaraniya\images (3).jpeg,datasets/project_imgfold/project_images\Saunaraniya\images (4).jpeg,datasets/project_imgfold/project_images\Saunaraniya\images.jpeg"
hotel,Seasonal Waterfall,,,,"datasets/project_imgfold/project_images\Seasonal Waterfall\Seasonal Waterfalls  1.1.jpeg,datasets/project_imgfold/project_images\Seasonal Waterfall\Seasonal Waterfalls 1.2.jpeg,datasets/project_imgfold/project_images\Seasonal Waterfall\Seasonal Waterfalls 1.3.jpeg,datasets/project_imgfold/project_images\Seasonal Waterfall\Seasonal Waterfalls 1.4.jpeg,datasets/project_imgfold/project_images\Seasonal Waterfall\Seasonal Waterfalls 1.5.jpeg,datasets/project_imgfold/project_images\Seasonal Waterfall\Seasonal Waterfalls 1.6.jpeg,datasets/project_imgfold/project_images\Seasonal Waterfall\Seasonal Waterfalls 1.7.jpeg,datasets/project_imgfold/project_images\Seasonal Waterfall\Seasonal Waterfalls 1.8.jpeg,datasets/project_imgfold/project_images\Seasonal Waterfall\Seasonal Waterfalls1.9.jpeg"
hotel,Seduwa,,,,"datasets/project_imgfold/project_images\Seduwa\download (1).jpeg,datasets/project_imgfold/project_images\Seduwa\download (2).jpeg,datasets/project_imgfold/project_images\Seduwa\download (3).jpeg,datasets/project_imgfold/project_images\Seduwa\download (4).jpeg,datasets/project_imgfold/project_images\Seduwa\download.jpeg"
hotel,Semjong,,,,"datasets/project_imgfold/project_images\Semjong\download (1).jpeg,datasets/project_imgfold/project_images\Semjong\download (2).jpeg,datasets/project_imgfold/project_images\Semjong\download (3).jpeg,datasets/project_imgfold/project_images\Semjong\download (5).jpeg,datasets/project_imgfold/project_images\Semjong\download.jpeg"
hotel,Sempung,,,,"datasets/project_imgfold/project_images\Sempung\download (1).jpeg,datasets/project_imgfold/project_images\Sempung\download (2).jpeg,datasets/project_imgfold/project_images\Sempung\download (3).jpeg,datasets/project_imgfold/project_images\Sempung\download (5).jpeg,datasets/project_imgfold/project_images\Sempung\download.jpeg"
hotel,Sertung,,,,"datasets/project_imgfold/project_images\Sertung\download (1).jpeg,datasets/project_imgfold/project_images\Sertung\download (2).jpeg,datasets/project_imgfold/project_images\Sertung\download (3).jpeg,datasets/project_imgfold/project_images\Sertung\download (5).jpeg,datasets/project_imgfold/project_images\Sertung\download.jpeg"
hotel,Seti Devi,,,,"datasets/project_imgfold/project_images\Seti Devi\download (1).jpeg,datasets/project_imgfold/project_images\Seti Devi\download (2).jpeg,datasets/project_imgfold/project_images\Seti Devi\download (3).jpeg,datasets/project_imgfold/project_images\Seti Devi\download (5).jpeg,datasets/project_imgfold/project_images\Seti Devi\download.jpeg"
hotel,Seti Mata,,,,"datasets/project_imgfold/project_images\Seti Mata\download (1).jpeg,datasets/project_imgfold/project_images\Seti Mata\download (2).jpeg,datasets/project_imgfold/project_images\Seti Mata\download (3).jpeg,datasets/project_imgfold/project_images\Seti Mata\download (4).jpeg,datasets/project_imgfold/project_images\Seti Mata\download.jpeg"
hotel,Seti River Gorge(Pokhara),,,,"datasets/project_imgfold/project_images\Seti River Gorge(Pokhara)\Seti River Gorge (Pokhara) 1.1.jpeg,datasets/project_imgfold/project_images\Seti River Gorge(Pokhara)\Seti River Gorge (Pokhara) 1.10.jpeg,datasets/project_imgfold/project_images\Seti River Gorge(Pokhara)\Seti River Gorge (Pokhara) 1.2.jpeg,datasets/project_imgfold/project_images\Seti River Gorge(Pokhara)\Seti River Gorge (Pokhara) 1.3.jpeg,datasets/project_imgfold/project_images\Seti River Gorge(Pokhara)\Seti River Gorge (Pokhara) 1.4.jpeg,datasets/project_imgfold/project_images\Seti River Gorge(Pokhara)\Seti River Gorge (Pokhara) 1.5.jpeg,datasets/project_imgfold/project_images\Seti River Gorge(Pokhara)\Seti River Gorge (Pokhara) 1.6.jpeg,datasets/project_imgfold/project_images\Seti River Gorge(Pokhara)\Seti River Gorge (Pokhara) 1.7.jpeg,datasets/project_imgfold/project_images\Seti River Gorge(Pokhara)\Seti River Gorge (Pokhara) 1.8.jpeg,datasets/project_imgfold/project_images\Seti River Gorge(Pokhara)\Seti River Gorge (Pokhara) 1.9.jpeg"
hotel,Seto Machhendranath,,,,"datasets/project_imgfold/project_images\Seto Machhendranath\Seto Machhendranath Temple 1.1.jpeg,datasets/project_imgfold/project_images\Seto Machhendranath\Seto Machhendranath Temple 1.10.jpeg,datasets/project_imgfold/project_images\Seto Machhendranath\Seto Machhendranath Temple 1.2.jpeg,datasets/project_imgfold/project_images\Seto Machhendranath\Seto Machhendranath Temple 1.3.jpeg,datasets/project_imgfold/project_images\Seto Machhendranath\Seto Machhendranath Temple 1.4.jpeg,datasets/project_imgfold/project_images\Seto Machhendranath\Seto Machhendranath Temple 1.7.jpeg,datasets/project_imgfold/project_images\Seto Machhendranath\Seto Machhendranath Temple 1.8.jpeg,datasets/project_imgfold/project_images\Seto Machhendranath\Seto Machhendranath Temple 1.9.jpeg,datasets/project_imgfold/project_images\Seto Machhendranath\Seto Machhendranath Temple1.5.jpeg,datasets/project_imgfold/project_images\Seto Machhendranath\Seto Machhendranath Temple1.6.jpeg"
hotel,Shanti Stupa Viewpoint,,,,"datasets/project_imgfold/project_images\Shanti Stupa Viewpoint\Shanti Stupa Viewpoint 1.1.jpeg,datasets/project_imgfold/project_images\Shanti Stupa Viewpoint\Shanti Stupa Viewpoint 1.10.jpeg,datasets/project_imgfold/project_images\Shanti Stupa Viewpoint\Shanti Stupa Viewpoint 1.2.jpeg,datasets/project_imgfold/project_images\Shanti Stupa Viewpoint\Shanti Stupa Viewpoint 1.3.jpeg,datasets/project_imgfold/project_images\Shanti Stupa Viewpoint\Shanti Stupa Viewpoint 1.4.jpeg,datasets/project_imgfold/project_images\Shanti Stupa Viewpoint\Shanti Stupa Viewpoint 1.5.jpeg,datasets/project_imgfold/project_images\Shanti Stupa Viewpoint\Shanti Stupa Viewpoint 1.6.jpeg,datasets/project_imgfold/project_images\Shanti Stupa Viewpoint\Shanti Stupa Viewpoint 1.7.jpeg,datasets/project_imgfold/project_images\Shanti Stupa Viewpoint\Shanti Stupa Viewpoint 1.8.jpeg,datasets/project_imgfold/project_images\Shanti Stupa Viewpoint\Shanti Stupa Viewpoint 1.9.jpeg"
hotel,Sherpa Villages(Solukhumbu),,,,"datasets/project_imgfold/project_images\Sherpa Villages(Solukhumbu)\Sherpa Villages (Solukhumbu) 1.1.jpeg,datasets/project_imgfold/project_images\Sherpa Villages(Solukhumbu)\Sherpa Villages (Solukhumbu) 1.10.jpeg,datasets/project_imgfold/project_images\Sherpa Villages(Solukhumbu)\Sherpa Villages (Solukhumbu) 1.2.jpeg,datasets/project_imgfold/project_images\Sherpa Villages(Solukhumbu)\Sherpa Villages (Solukhumbu) 1.3.jpeg,datasets/project_imgfold/project_images\Sherpa Villages(Solukhumbu)\Sherpa Villages (Solukhumbu) 1.4.jpeg,datasets/project_imgfold/project_images\Sherpa Villages(Solukhumbu)\Sherpa Villages (Solukhumbu) 1.5.jpeg,datasets/project_imgfold/project_images\Sherpa Villages(Solukhumbu)\Sherpa Villages (Solukhumbu) 1.6.jpeg,datasets/project_imgfold/project_images\Sherpa Villages(Solukhumbu)\Sherpa Villages (Solukhumbu) 1.7.jpeg,datasets/project_imgfold/project_images\Sherpa Villages(Solukhumbu)\Sherpa Villages (Solukhumbu) 1.8.jpeg,datasets/project_imgfold/project_images\Sherpa Villages(Solukhumbu)\Sherpa Villages (Solukhumbu) 1.9.jpeg"
hotel,Sherpagaon,,,,"datasets/project_imgfold/project_images\Sherpagaon\download (1).jpeg,datasets/project_imgfold/project_images\Sherpagaon\download (2).jpeg,datasets/project_imgfold/project_images\Sherpagaon\download (3).jpeg,datasets/project_imgfold/project_images\Sherpagaon\download (4).jpeg,datasets/project_imgfold/project_images\Sherpagaon\download.jpeg"
hotel,Shey Phoksundo Lake,,,,"datasets/project_imgfold/project_images\Shey Phoksundo Lake\Shey Phoksundo Lake 1.1.jpeg,datasets/project_imgfold/project_images\Shey Phoksundo Lake\Shey Phoksundo Lake 1.10.jpeg,datasets/project_imgfold/project_images\Shey Phoksundo Lake\Shey Phoksundo Lake 1.2.jpeg,datasets/project_imgfold/project_images\Shey Phoksundo Lake\Shey Phoksundo Lake 1.3.jpeg,datasets/project_imgfold/project_images\Shey Phoksundo Lake\Shey Phoksundo Lake 1.4.jpeg,datasets/project_imgfold/project_images\Shey Phoksundo Lake\Shey Phoksundo Lake 1.5.jpeg,datasets/project_imgfold/project_images\Shey Phoksundo Lake\Shey Phoksundo Lake 1.6.jpeg,datasets/project_imgfold/project_images\Shey Phoksundo Lake\Shey Phoksundo Lake 1.7.jpeg,datasets/project_imgfold/project_images\Shey Phoksundo Lake\Shey Phoksundo Lake 1.8.jpeg,datasets/project_imgfold/project_images\Shey Phoksundo Lake\Shey Phoksundo Lake 1.9.jpeg"
hotel,Shibanath,,,,"datasets/project_imgfold/project_images\Shibanath\download (1).jpeg,datasets/project_imgfold/project_images\Shibanath\download (2).jpeg,datasets/project_imgfold/project_images\Shibanath\download (3).jpeg,datasets/project_imgfold/project_images\Shibanath\download (4).jpeg,datasets/project_imgfold/project_images\Shibanath\download.jpeg"
hotel,Shikharbesi (Nuwakot),,,,"datasets/project_imgfold/project_images\Shikharbesi (Nuwakot)\download (1).jpeg,datasets/project_imgfold/project_images\Shikharbesi (Nuwakot)\download (2).jpeg,datasets/project_imgfold/project_images\Shikharbesi (Nuwakot)\download (3).jpeg,datasets/project_imgfold/project_images\Shikharbesi (Nuwakot)\download (4).jpeg,datasets/project_imgfold/project_images\Shikharbesi (Nuwakot)\download.jpeg"
hotel,Shivapuri Nagarjun National Park,,,,"datasets/project_imgfold/project_images\Shivapuri Nagarjun National Park\Shivapuri Nagarjun National Park 1.1.jpeg,datasets/project_imgfold/project_images\Shivapuri Nagarjun National Park\Shivapuri Nagarjun National Park 1.10.jpeg,datasets/project_imgfold/project_images\Shivapuri Nagarjun National Park\Shivapuri Nagarjun National Park 1.2.jpeg,datasets/project_imgfold/project_images\Shivapuri Nagarjun National Park\Shivapuri Nagarjun National Park 1.3.jpeg,datasets/project_imgfold/project_images\Shivapuri Nagarjun National Park\Shivapuri Nagarjun National Park 1.4.jpeg,datasets/project_imgfold/project_images\Shivapuri Nagarjun National Park\Shivapuri Nagarjun National Park 1.5.jpeg,datasets/project_imgfold/project_images\Shivapuri Nagarjun National Park\Shivapuri Nagarjun National Park 1.6.jpeg,datasets/project_imgfold/project_images\Shivapuri Nagarjun National Park\Shivapuri Nagarjun National Park 1.7.jpeg,datasets/project_imgfold/project_images\Shivapuri Nagarjun National Park\Shivapuri Nagarjun National Park 1.8.jpeg,datasets/project_imgfold/project_images\Shivapuri Nagarjun National Park\Shivapuri Nagarjun National Park 1.9.jpeg"
hotel,Shreekhandpur,,,,"datasets/project_imgfold/project_images\Shreekhandpur\download (1).jpeg,datasets/project_imgfold/project_images\Shreekhandpur\download (2).jpeg,datasets/project_imgfold/project_images\Shreekhandpur\download (3).jpeg,datasets/project_imgfold/project_images\Shreekhandpur\download (4).jpeg,datasets/project_imgfold/project_images\Shreekhandpur\download.jpeg"
hotel,Shreenagar,,,,"datasets/project_imgfold/project_images\Shreenagar\download (1).jpeg,datasets/project_imgfold/project_images\Shreenagar\download (2).jpeg,datasets/project_imgfold/project_images\Shreenagar\download (3).jpeg,datasets/project_imgfold/project_images\Shreenagar\download (4).jpeg,datasets/project_imgfold/project_images\Shreenagar\download.jpeg"
hotel,Shreepur Chhatiwan,,,,"datasets/project_imgfold/project_images\Shreepur Chhatiwan\download (4).jpeg,datasets/project_imgfold/project_images\Shreepur Chhatiwan\download.jpeg,datasets/project_imgfold/project_images\Shreepur Chhatiwan\images (1).jpeg,datasets/project_imgfold/project_images\Shreepur Chhatiwan\images (2).jpeg,datasets/project_imgfold/project_images\Shreepur Chhatiwan\images.jpeg"
hotel,Shrikhandapur Bindhabasini Temple,,,,"datasets/project_imgfold/project_images\Shrikhandapur Bindhabasini Temple\download (1).jpeg,datasets/project_imgfold/project_images\Shrikhandapur Bindhabasini Temple\download (2).jpeg,datasets/project_imgfold/project_images\Shrikhandapur Bindhabasini Temple\download (3).jpeg,datasets/project_imgfold/project_images\Shrikhandapur Bindhabasini Temple\download (4).jpeg,datasets/project_imgfold/project_images\Shrikhandapur Bindhabasini Temple\download.jpeg"
hotel,Shuklaphanta National Park,,,,"datasets/project_imgfold/project_images\Shuklaphanta National Park\Shuklaphanta National Park 1.1.jpeg,datasets/project_imgfold/project_images\Shuklaphanta National Park\Shuklaphanta National Park 1.10.jpeg,datasets/project_imgfold/project_images\Shuklaphanta National Park\Shuklaphanta National Park 1.2.jpeg,datasets/project_imgfold/project_images\Shuklaphanta National Park\Shuklaphanta National Park 1.3.jpeg,datasets/project_imgfold/project_images\Shuklaphanta National Park\Shuklaphanta National Park 1.4.jpeg,datasets/project_imgfold/project_images\Shuklaphanta National Park\Shuklaphanta National Park 1.5.jpeg,datasets/project_imgfold/project_images\Shuklaphanta National Park\Shuklaphanta National Park 1.6.jpeg,datasets/project_imgfold/project_images\Shuklaphanta National Park\Shuklaphanta National Park 1.7.jpeg,datasets/project_imgfold/project_images\Shuklaphanta National Park\Shuklaphanta National Park 1.8.jpeg,datasets/project_imgfold/project_images\Shuklaphanta National Park\Shuklaphanta National Park 1.9.jpeg"
hotel,Sibrung,,,,"datasets/project_imgfold/project_images\Sibrung\download (1).jpeg,datasets/project_imgfold/project_images\Sibrung\download (2).jpeg,datasets/project_imgfold/project_images\Sibrung\download (3).jpeg,datasets/project_imgfold/project_images\Sibrung\download (5).jpeg,datasets/project_imgfold/project_images\Sibrung\download.jpeg"
hotel,Siddha Baba Temple (Butwal area),,,,"datasets/project_imgfold/project_images\Siddha Baba Temple (Butwal area)\Siddha Baba Temple (Butwal area) 1.1.jpeg,datasets/project_imgfold/project_images\Siddha Baba Temple (Butwal area)\Siddha Baba Temple (Butwal area) 1.10.jpeg,datasets/project_imgfold/project_images\Siddha Baba Temple (Butwal area)\Siddha Baba Temple (Butwal area) 1.2.jpeg,datasets/project_imgfold/project_images\Siddha Baba Temple (Butwal area)\Siddha Baba Temple (Butwal area) 1.3.jpeg,datasets/project_imgfold/project_images\Siddha Baba Temple (Butwal area)\Siddha Baba Temple (Butwal area) 1.4.jpeg,datasets/project_imgfold/project_images\Siddha Baba Temple (Butwal area)\Siddha Baba Temple (Butwal area) 1.5.jpeg,datasets/project_imgfold/project_images\Siddha Baba Temple (Butwal area)\Siddha Baba Temple (Butwal area) 1.6.jpeg,datasets/project_imgfold/project_images\Siddha Baba Temple (Butwal area)\Siddha Baba Temple (Butwal area) 1.7.jpeg,datasets/project_imgfold/project_images\Siddha Baba Temple (Butwal area)\Siddha Baba Temple (Butwal area) 1.8.jpeg,datasets/project_imgfold/project_images\Siddha Baba Temple (Butwal area)\Siddha Baba Temple (Butwal area) 1.9.jpeg"
